ticker,date,close,volume,tri,mktcap
9618 HK Equity,2022-03-30,238.0,24650847.0,238.0,742076.9835
9618 HK Equity,2022-03-31,234.0,10953079.0,234.0,743108.7894
9618 HK Equity,2022-04-01,229.0,10312112.0,229.0,727230.3964
9618 HK Equity,2022-04-04,246.6,13078563.0,246.6,783122.3396
9618 HK Equity,2022-04-06,234.8,11120025.0,234.8,745649.3322
9618 HK Equity,2022-04-07,227.2,8357903.0,227.2,721514.175
9618 HK Equity,2022-04-08,222.4,8397595.0,222.4,706270.9177
9618 HK Equity,2022-04-11,215.4,8802098.0,215.4,684041.1676
9618 HK Equity,2022-04-12,224.2,11327157.0,224.2,711987.1392
9618 HK Equity,2022-04-13,227.8,12682818.0,227.8,723419.5821
9618 HK Equity,2022-04-14,226.4,7568102.0,226.4,718973.6321
9618 HK Equity,2022-04-19,222.2,8666598.0,222.2,705635.782
9618 HK Equity,2022-04-20,220.8,3739334.0,220.8,701189.832
9618 HK Equity,2022-04-21,206.4,10550458.0,206.4,655460.0604
9618 HK Equity,2022-04-22,208.4,8839388.0,208.4,661811.4175
9618 HK Equity,2022-04-25,200.8,8996972.0,200.8,637676.2603
9618 HK Equity,2022-04-26,212.2,12375093.0,212.2,673878.9962
9618 HK Equity,2022-04-27,219.8,11596201.0,219.8,698014.1534
9618 HK Equity,2022-04-28,229.6,10912526.0,229.6,729135.8036
9618 HK Equity,2022-04-29,265.6,26926251.0,265.6,843460.2327
9618 HK Equity,2022-05-03,249.8,17500126.0,249.8,793284.511
