date,AUDUSD Curncy,BDIY Index,CL1 Comdty,CNCPIYOY Index,CNGDPYOY Index,CO1 Comdty,CPI YOY Index,CPMINDX Index,DXY Curncy,EURUSD Curncy,FDTR Index,GBPUSD Curncy,GC1 Comdty,GCNY10YR Index,HG1 Comdty,HIHD01M Index,HIHD03M Index,HKCPIY Index,HKGDYOY Index,HKUERATE Index,HSAHP Index,HSCEI Index,HSCI Index,HSI Index,HSTECH Index,LF98TRUU Index,LUACTRUU Index,MXEF Index,MXWO Index,NAPMPMI Index,NDX Index,NG1 Comdty,NKY Index,SHCOMP Index,SHSZ300 Index,SI1 Comdty,SPX Index,USDCNH Curncy,USDCNY Curncy,USDHKD Curncy,USDJPY Curncy,USGG10YR Index,USGG2YR Index,USGG30YR Index,USURTOT Index,VHSI Index,VIX Index
2016-04-13,0.7653,567.0,41.76,,,44.18,,,94.744,1.1274,0.5,1.4204,1246.8,2.94,216.8,0.22643,0.55603,,,,132.22,9191.49,2904.22,21158.71,3329.2,1628.2,2688.5,844.15,1666.17,,4554.72,2.036,16381.22,3066.638,3261.38,16.325,2082.42,6.4848,6.4784,7.7561,109.34,1.7639,0.7464,2.5837,,20.39,13.84
2016-04-14,0.7695,597.0,41.5,,,43.84,,,94.902,1.1268,0.5,1.4155,1225.0,2.95,217.1,0.22857,0.54857,,,,131.53,9237.9,2923.23,21337.81,3337.42,1632.44,2687.79,845.45,1671.96,,4554.63,1.97,16911.05,3082.362,3275.83,16.173,2082.78,6.4928,6.4826,7.7565,109.4,1.7919,0.7663,2.6005,,20.63,13.72
2016-04-15,0.7725,635.0,40.36,,,43.1,,,94.696,1.1284,0.5,1.4202,1233.1,2.94,215.3,0.22857,0.5475,,,,131.9,9214.98,2922.11,21316.47,3352.19,1632.58,2695.27,846.7,1670.47,,4543.16,1.902,16848.03,3078.116,3272.21,16.313,2080.73,6.486,6.4755,7.7559,108.76,1.7518,0.7335,2.5593,,19.83,13.62
2016-04-18,0.775,659.0,39.78,,,42.91,,,94.49,1.1313,0.5,1.4278,1233.6,2.92,216.45,0.22857,0.54777,,,,132.3,9090.85,2899.03,21161.5,3351.24,1632.49,2692.09,843.68,1675.32,,4569.32,1.94,16275.95,3033.66,3228.45,16.253,2094.34,6.4841,6.4752,7.7551,108.82,1.7711,0.7414,2.5799,,20.46,13.35
2016-04-19,0.7813,671.0,41.08,,,44.03,,,93.976,1.1358,0.5,1.4398,1253.0,2.91,222.35,0.22714,0.54321,,,,130.58,9244.45,2935.61,21436.21,3371.82,1642.83,2696.44,852.73,1692.91,,4537.09,2.088,16874.44,3042.823,3238.3,16.972,2100.8,6.4686,6.46,7.7548,109.21,1.7851,0.7574,2.5936,,19.68,13.24
2016-04-20,0.7794,669.0,42.63,,,45.8,,,94.492,1.1297,0.5,1.4332,1253.2,2.93,223.8,0.22786,0.5425,,,,131.32,9134.42,2903.43,21236.31,3307.23,1649.86,2689.85,849.45,1695.05,,4540.44,2.069,16906.54,2972.584,3181.03,17.135,2102.4,6.4817,6.4684,7.7556,109.84,1.845,0.7937,2.6538,,20.17,13.28
2016-04-21,0.7738,670.0,43.18,,,44.53,,,94.599,1.1288,0.5,1.4323,1249.0,2.95,225.1,0.22929,0.54607,,,,129.27,9248.4,2948.42,21622.25,3343.83,1651.02,2691.83,853.69,1690.45,,4540.8,2.068,17363.62,2952.891,3160.6,17.09,2091.48,6.4877,6.4823,7.7578,109.46,1.861,0.8058,2.6842,,19.82,13.95
2016-04-22,0.7708,688.0,43.73,,,45.11,,,95.116,1.1222,0.5,1.4403,1228.7,2.95,226.45,0.22857,0.54536,,,,130.95,9120.91,2925.0,21467.04,3335.98,1650.56,2692.31,845.21,1686.17,,4474.19,2.14,17572.49,2959.24,3174.9,16.9,2091.58,6.5043,6.4995,7.7573,111.79,1.8878,0.8178,2.707,,19.99,13.22
2016-04-25,0.7715,690.0,42.64,,,44.48,,,94.842,1.1268,0.5,1.4482,1238.9,2.95,225.25,0.22714,0.5475,,,,132.34,8986.33,2900.54,21304.44,3341.54,1649.12,2690.67,839.2,1682.68,,4474.13,2.063,17439.3,2946.67,3162.03,17.009,2087.79,6.5062,6.4928,7.7559,111.2,1.9128,0.8299,2.7332,,20.49,14.08
2016-04-26,0.7749,704.0,44.04,,,45.74,,,94.573,1.1297,0.5,1.4582,1242.2,2.94,224.2,0.23,0.54794,,,,132.53,9016.12,2907.27,21407.27,3305.65,1651.67,2687.78,842.63,1685.65,,4452.97,2.032,17353.28,2964.7,3179.16,17.11,2091.7,6.5027,6.4935,7.7554,111.31,1.9271,0.8608,2.7539,,20.24,13.96
2016-04-27,0.7591,715.0,45.33,,,47.18,,,94.387,1.1322,0.5,1.4543,1249.2,2.94,221.65,0.22643,0.54679,,,,131.62,9037.48,2900.37,21361.6,3296.73,1656.36,2700.26,843.17,1685.95,,4416.64,1.995,17290.49,2953.671,3165.92,17.289,2095.15,6.5045,6.498,7.756,111.46,1.8508,0.8173,2.7008,,20.51,13.77
2016-04-28,0.7625,710.0,46.03,,,48.14,,,93.761,1.1352,0.5,1.4609,1266.4,2.91,222.45,0.22214,0.54607,,,,131.37,9060.93,2902.07,21388.03,3315.17,1663.75,2703.17,844.06,1677.34,,4363.99,2.078,16666.05,2945.588,3160.58,17.553,2075.81,6.4839,6.4759,7.7579,108.11,1.8243,0.7816,2.6796,,20.15,15.22
2016-04-29,0.7603,703.0,45.92,,,48.13,,,93.082,1.1451,0.5,1.4612,1290.5,2.92,227.9,0.22714,0.54536,,,,132.41,8939.47,2867.32,21067.05,3275.92,1663.17,2708.36,840.19,1670.8,,4341.3,2.178,,2938.324,3156.75,17.789,2065.3,6.4869,6.478,7.7572,106.5,1.8333,0.7816,2.6781,,20.78,15.7
2016-04-30,,,,2.3,,,1.1,50.1,,,,,,,,,,2.7,,3.4,,,,,,,,,,51.3,,,,,,,,,,,,,,,5.1,,
2016-05-02,0.7667,,44.78,,,45.83,,,92.626,1.1534,0.5,1.4673,1295.8,,226.15,,,,,,,,,,,1663.38,2700.32,835.57,1675.64,,4381.3,2.042,16147.38,,,17.656,2081.43,6.4798,,7.7585,106.41,1.8723,0.7896,2.7245,,,14.68
2016-05-03,0.7485,682.0,43.65,,,44.97,,,92.944,1.1496,0.5,1.4535,1291.8,2.91,221.45,0.22571,0.54679,,,,136.46,8748.7,2823.04,20676.94,3228.89,1657.39,2709.57,821.09,1658.64,,4341.39,2.086,,2992.643,3213.54,17.474,2063.37,6.5036,6.4945,7.7623,106.6,1.7963,0.754,2.6578,,22.48,15.6
2016-05-04,0.7457,652.0,43.78,,,44.62,,,93.179,1.1487,0.5,1.4496,1274.4,2.91,218.3,0.22714,0.54821,,,,136.47,8697.37,2806.69,20525.83,3218.41,1653.52,2709.22,813.52,1644.01,,4312.01,2.141,,2991.272,3209.46,17.277,2051.12,6.5171,6.5101,7.7626,107.01,1.7752,0.7381,2.6322,,22.54,16.05
2016-05-05,0.7465,642.0,44.32,,,45.01,,,93.78,1.1405,0.5,1.4485,1272.3,2.91,215.1,0.22643,0.54464,,,,137.57,8626.73,2792.77,20449.82,3186.94,1652.99,2715.07,809.46,1641.16,,4309.48,2.076,,2997.842,3213.92,17.302,2050.63,6.5195,6.5102,7.762,107.26,1.7453,0.7182,2.6029,,22.08,15.91
2016-05-06,0.7366,631.0,44.66,,,45.37,,,93.888,1.1404,0.5,1.4427,1294.0,2.93,215.1,0.22714,0.54464,,,,137.44,8471.7,2745.17,20109.87,3103.36,1647.61,2707.99,805.34,1643.19,,4330.17,2.101,16106.72,2913.248,3130.35,17.507,2057.14,6.5194,6.496,7.7618,107.12,1.7789,0.734,2.6276,,22.39,14.72
2016-05-09,0.7316,616.0,43.44,,,43.63,,,94.128,1.1383,0.5,1.4407,1266.6,2.92,210.4,0.22714,0.54321,,,,135.55,8450.72,2745.08,20156.81,3097.0,1647.29,2709.34,800.91,1642.89,,4341.23,2.098,16216.03,2832.113,3065.62,17.07,2058.69,6.5411,6.5169,7.764,108.32,1.7507,0.706,2.6083,,21.84,14.57
2016-05-10,0.7363,594.0,44.66,,,45.52,,,94.29,1.1372,0.5,1.4442,1264.8,2.91,209.0,0.22714,0.54464,,,,134.95,8486.16,2753.49,20242.68,3084.26,1651.06,2710.79,806.91,1662.31,,4402.04,2.158,16565.19,2832.591,3069.11,17.075,2084.39,6.5367,6.5208,7.762,109.27,1.7613,0.722,2.6122,,20.62,13.63
2016-05-11,0.7375,579.0,46.23,,,47.6,,,93.823,1.1426,0.5,1.4448,1275.5,2.91,210.1,0.21768,0.5321,,,,136.15,8443.67,2740.5,20055.29,3125.12,1655.67,2715.88,807.97,1653.38,,4361.03,2.173,16579.01,2837.037,3082.81,17.302,2064.46,6.5278,6.4985,7.7607,108.41,1.7367,0.7279,2.5807,,20.36,14.69
2016-05-12,0.7325,579.0,46.7,,,48.08,,,94.15,1.1377,0.5,1.4451,1271.2,,207.3,0.20714,0.52929,,,,137.19,8413.72,2723.35,19915.46,3113.94,1656.32,2708.43,806.68,1649.91,,4342.81,2.155,16646.34,2835.862,3090.14,17.087,2064.11,6.5486,6.5167,7.7598,109.02,1.7516,0.754,2.5983,,20.86,14.41
2016-05-13,0.7271,600.0,46.21,,,47.83,,,94.608,1.1309,0.5,1.4365,1272.7,,207.5,0.20808,0.52268,,,,138.76,8301.39,2693.28,19719.29,3088.54,1655.06,2718.37,796.07,1635.92,,4326.53,2.096,16412.21,2827.109,3074.94,17.115,2046.61,6.5561,6.532,7.764,108.63,1.7001,0.7459,2.5486,,22.25,15.04
2016-05-16,0.7289,613.0,47.72,,,48.97,,,94.572,1.1321,0.5,1.4402,1274.2,,209.1,0.20786,0.51679,,,,138.71,8312.61,2713.27,19883.95,3111.53,1658.42,2709.36,797.43,1648.49,,4380.48,2.029,16466.4,2850.862,3095.31,17.142,2066.66,6.549,6.5205,7.7637,109.03,1.7533,0.7863,2.5956,,22.75,14.68
2016-05-17,0.7325,643.0,48.31,,,49.28,,,94.548,1.1313,0.5,1.4463,1276.9,,209.2,0.20286,0.51438,,,,136.85,8425.78,2746.14,20118.8,3140.63,1660.69,2709.56,801.64,1641.63,,4322.56,2.048,16652.8,2843.684,3086.02,17.235,2047.21,6.5475,6.5204,7.7627,109.14,1.7723,0.8309,2.5994,,21.85,15.57
2016-05-18,0.7229,642.0,48.19,,,48.93,,,95.08,1.1216,0.5,1.4599,1274.4,,208.15,0.20143,0.51107,,,,138.73,8301.01,2709.75,19826.41,3108.27,1660.47,2688.63,794.22,1641.15,,4338.23,2.001,16644.69,2807.514,3068.04,17.12,2047.63,6.5784,6.5386,7.7649,110.19,1.8538,0.8918,2.6595,,23.09,15.95
2016-05-19,0.7228,634.0,48.16,,,48.81,,,95.287,1.1203,0.5,1.4611,1254.8,2.96,206.3,0.19929,0.51321,,,,139.4,8243.2,2691.05,19694.33,3094.45,1653.69,2695.91,781.84,1627.61,,4315.58,2.039,16646.66,2806.906,3062.5,16.479,2040.04,6.5627,6.5495,7.7674,109.96,1.8487,0.8819,2.6417,,22.46,16.33
2016-05-20,0.7222,625.0,47.75,,,48.72,,,95.334,1.1224,0.5,1.4502,1252.9,2.95,205.85,0.20071,0.51491,,,,138.88,8303.58,2704.62,19852.2,3060.86,1658.37,2694.1,785.26,1639.85,,4362.9,2.062,16736.35,2825.483,3078.22,16.519,2052.32,6.5645,6.549,7.7691,110.15,1.8384,0.8763,2.6286,,21.92,15.2
2016-05-23,0.7224,624.0,48.08,,,48.35,,,95.231,1.122,0.5,1.4484,1251.5,,205.75,0.19786,0.51268,,,,138.62,8308.21,2700.21,19809.03,3080.82,1660.15,2695.14,788.9,1635.62,,4355.1,2.055,16654.6,2843.645,3087.22,16.41,2048.04,6.5618,6.5557,7.7678,109.24,1.835,0.8969,2.6232,,21.98,15.82
2016-05-24,0.7183,618.0,48.62,,,48.61,,,95.571,1.1141,0.5,1.4636,1229.2,2.96,206.95,0.19929,0.51482,,,,137.91,8306.56,2701.38,19830.43,3089.42,1664.3,2693.31,787.99,1654.36,,4444.3,1.98,16498.76,2821.666,3063.56,16.238,2076.06,6.5663,6.5571,7.7687,109.99,1.8629,0.9094,2.644,,21.36,14.42
2016-05-25,0.7198,605.0,49.56,,,49.74,,,95.354,1.1155,0.5,1.4697,1223.8,2.95,210.5,0.20071,0.51554,,,,134.52,8536.38,2761.0,20368.05,3122.6,1668.99,2694.26,799.68,1668.87,,4476.43,1.992,16757.35,2815.086,3059.23,16.255,2090.54,6.5654,6.558,7.7657,110.19,1.8664,0.9185,2.6634,,21.03,13.9
2016-05-26,0.7226,601.0,49.48,,,49.59,,,95.168,1.1194,0.5,1.467,1220.4,2.96,210.65,0.20071,0.51482,,,,134.99,8526.19,2764.83,20397.11,3117.75,1671.06,2705.83,802.93,1672.12,,4487.96,1.963,16772.46,2822.443,3064.21,16.338,2090.1,6.5585,6.5585,7.7667,109.76,1.8282,0.8671,2.6409,,20.8,13.43
2016-05-27,0.7182,606.0,49.33,,,49.32,,,95.521,1.1115,0.5,1.4623,1213.8,2.96,211.4,0.19929,0.51768,,,,133.75,8595.28,2789.25,20576.77,3165.76,1671.15,2704.26,808.29,1676.07,,4512.54,2.169,16834.84,2821.046,3062.5,16.269,2099.06,6.5762,6.5655,7.7662,110.31,1.851,0.9086,2.6464,,21.32,13.12
2016-05-30,0.7183,,,,,49.76,,,95.521,1.1138,0.5,1.464,,2.97,,0.20911,0.53446,,,,133.51,8624.76,2798.26,20629.39,3216.39,,,807.66,1676.84,,,,17068.02,2822.451,3066.71,,,6.5904,6.5833,7.7695,111.12,1.851,0.9086,2.6464,,21.96,
2016-05-31,0.7234,612.0,49.1,2.0,,49.69,1.0,50.1,95.891,1.1132,0.5,1.4483,1214.8,2.97,209.55,0.23321,0.53786,2.6,,3.4,135.53,8704.9,2826.28,20815.09,3239.42,1673.44,2706.27,807.45,1674.61,51.4,4523.89,2.288,17234.98,2916.616,3169.56,15.994,2096.96,6.5865,6.5854,7.7712,110.73,1.8458,0.877,2.6479,4.8,21.77,14.19
2016-06-01,0.7257,612.0,49.01,,,49.72,,,95.455,1.1188,0.5,1.4416,1211.9,3.0,207.3,0.2325,0.53839,,,,134.88,8708.29,2818.29,20760.98,3244.85,1670.03,2704.25,807.22,1672.86,,4520.07,2.381,16955.73,2913.508,3160.55,15.927,2099.33,6.5869,6.58,7.7709,109.54,1.8354,0.8988,2.6164,,21.49,14.2
2016-06-02,0.7229,606.0,49.17,,,50.04,,,95.564,1.1151,0.5,1.4423,1209.8,3.02,207.0,0.23321,0.53625,,,,134.42,8756.38,2827.87,20859.22,3257.31,1672.0,2710.75,809.34,1673.77,,4531.35,2.405,16562.55,2925.23,3167.1,16.025,2105.26,6.5877,6.5845,7.7702,108.87,1.7989,0.8869,2.5805,,21.22,13.63
2016-06-03,0.7367,610.0,48.62,,,49.64,,,94.029,1.1367,0.5,1.4518,1240.1,3.01,211.3,0.22464,0.53393,,,,133.84,8809.81,2840.59,20947.24,3275.37,1673.9,2727.6,816.18,1678.58,,4509.79,2.398,16642.23,2938.682,3189.33,16.365,2099.13,6.5421,6.5492,7.7683,106.53,1.7004,0.7716,2.5097,,20.95,13.47
2016-06-06,0.7366,607.0,49.69,,,50.55,,,93.902,1.1355,0.5,1.4442,1244.6,,211.75,0.22321,0.5325,,,,133.43,8865.35,2852.04,21030.22,3286.78,1680.34,2724.9,823.26,1686.39,,4523.63,2.466,16580.03,2934.098,3178.79,16.447,2109.41,6.5663,6.5637,7.7676,107.56,1.7367,0.7953,2.557,,20.88,13.65
2016-06-07,0.7459,606.0,50.36,,,51.44,,,93.828,1.1358,0.5,1.4545,1244.4,3.01,205.1,0.2275,0.53464,,,,131.12,9004.3,2894.22,21328.24,3359.18,1686.29,2729.24,835.9,1694.29,,4513.09,2.474,16675.45,2936.045,3177.05,16.394,2112.13,6.576,6.5715,7.7657,107.37,1.7177,0.7833,2.5419,,20.06,14.05
2016-06-08,0.7471,610.0,51.23,,,52.51,,,93.59,1.1395,0.5,1.4504,1259.8,3.02,206.15,0.22786,0.53393,,,,130.64,9027.82,2883.58,21297.88,3308.9,1692.93,2733.57,842.38,1699.29,,4520.63,2.468,16830.92,2927.159,3163.99,16.985,2119.12,6.5666,6.5624,7.7603,106.99,1.7022,0.7752,2.5082,,19.56,14.08
2016-06-09,0.7431,611.0,50.56,,,51.95,,,93.953,1.1316,0.5,1.4458,1270.2,,203.9,,,,,,,,,,,1692.72,2739.69,837.03,1688.66,,4512.69,2.617,16668.41,,,17.268,2115.48,6.5847,,7.7616,107.1,1.6867,0.767,2.4873,,,14.64
2016-06-10,0.7373,610.0,49.07,,,50.54,,,94.571,1.1251,0.5,1.4257,1273.4,,203.05,0.23,0.53786,,,,134.18,8831.97,2839.48,21042.64,3233.9,1690.31,2743.66,823.82,1665.22,,4461.05,2.556,16601.36,,,17.33,2096.07,6.6044,,7.7626,106.97,1.6404,0.7265,2.4511,,20.62,17.03
2016-06-13,0.7387,609.0,48.88,,,50.35,,,94.362,1.1292,0.5,1.427,1284.4,3.0,205.35,0.23268,0.53971,,,,133.85,8619.92,2770.98,20512.99,3154.99,1688.04,2744.15,809.46,1645.64,,4422.76,2.585,16019.18,2833.071,3066.34,17.443,2079.06,6.5972,6.5857,7.7631,106.26,1.6096,0.7143,2.4262,,24.69,20.97
2016-06-14,0.7358,608.0,48.49,,,49.83,,,94.928,1.1207,0.5,1.4114,1285.6,2.96,204.05,0.22786,0.53389,,,,134.69,8583.09,2755.62,20387.53,3152.06,1679.62,2739.07,803.06,1630.45,,4424.91,2.604,15859.0,2842.189,3075.98,17.424,2075.32,6.6066,6.597,7.7602,106.11,1.613,0.7221,2.4233,,26.32,20.5
2016-06-15,0.7407,604.0,48.01,,,48.97,,,94.61,1.126,0.5,1.4204,1285.8,2.96,209.1,0.22643,0.53027,,,,134.95,8609.59,2770.52,20467.52,3209.56,1679.78,2742.25,808.19,1633.8,,4409.51,2.595,15919.58,2887.21,3116.37,17.503,2071.5,6.5945,6.5818,7.76,106.01,1.572,0.6696,2.4065,,25.09,20.14
2016-06-16,0.7363,598.0,46.21,,,47.19,,,94.569,1.1225,0.5,1.4203,1296.1,2.96,204.8,0.22429,0.53071,,,,137.0,8409.81,2719.05,20038.42,3151.92,1673.59,2746.91,799.78,1628.13,,4424.23,2.58,15434.14,2872.817,3094.67,17.607,2077.99,6.5977,6.5915,7.7592,104.26,1.5788,0.6854,2.3963,,26.64,19.37
2016-06-17,0.7387,587.0,47.98,,,49.17,,,94.206,1.1277,0.5,1.4358,1292.5,2.95,205.1,0.22048,0.52714,,,,135.93,8485.87,2740.4,20169.98,3172.17,1676.93,2738.74,806.22,1635.78,,4374.38,2.623,15599.66,2885.105,3110.36,17.411,2071.22,6.5973,6.587,7.7606,104.16,1.6078,0.6927,2.4196,,25.33,19.41
2016-06-20,0.7457,582.0,49.37,,,50.65,,,93.611,1.1314,0.5,1.4698,1290.0,2.96,209.3,0.22071,0.53,,,,133.98,8639.51,2779.93,20510.2,3191.94,1686.81,2737.78,821.17,1664.14,,4400.16,2.747,15965.3,2888.809,3112.67,17.514,2083.25,6.5901,6.582,7.7608,103.94,1.6886,0.7451,2.4955,,24.23,18.37
2016-06-21,0.745,580.0,48.85,,,50.62,,,94.017,1.1242,0.5,1.4652,1270.5,2.96,211.6,0.22429,0.52893,,,,133.25,8704.4,2799.23,20668.44,3216.79,1687.87,2735.23,825.35,1668.78,,4413.4,2.768,16169.11,2878.557,3106.32,17.319,2088.9,6.5935,6.591,7.7597,104.75,1.7059,0.763,2.5119,,23.76,18.48
2016-06-22,0.7501,585.0,49.13,,,49.88,,,93.716,1.1296,0.5,1.4707,1268.0,2.96,213.55,0.22357,0.53,,,,132.92,8763.11,2819.22,20795.12,3260.17,1690.75,2738.0,829.33,1667.91,,4404.73,2.677,16065.72,2905.55,3133.96,17.312,2085.45,6.582,6.5784,7.7587,104.41,1.6852,0.7433,2.4999,,24.52,21.17
2016-06-23,0.7613,596.0,50.11,,,50.91,,,93.529,1.1385,0.5,1.4877,1261.2,2.94,216.25,0.22643,0.53036,,,,132.48,8785.07,2824.63,20868.34,3241.83,1695.23,2732.61,835.43,1691.76,,4467.48,2.698,16238.35,2891.96,3117.32,17.353,2113.32,6.5859,6.5807,7.7576,106.16,1.7458,0.7788,2.5547,,24.94,17.25
2016-06-24,0.7466,609.0,47.64,,,48.41,,,95.448,1.1117,0.5,1.3679,1320.0,2.93,211.05,0.22857,0.53143,,,,133.35,8530.1,2748.03,20259.13,3171.17,1685.9,2744.94,805.87,1608.79,,4285.7,2.662,14952.02,2854.286,3077.16,17.789,2037.41,6.6366,6.6218,7.7614,102.22,1.5599,0.627,2.4101,,28.2,25.76
2016-06-27,0.733,616.0,46.33,,,47.16,,,96.544,1.1025,0.5,1.3225,1322.5,2.86,212.2,0.25554,0.55982,,,,133.01,8567.21,2745.16,20227.3,3162.12,1673.37,2764.28,794.56,1571.76,,4201.06,2.716,15309.21,2895.703,3120.54,17.744,2000.54,6.6822,6.6474,7.7612,102.0,1.4377,0.5935,2.2644,,25.25,23.85
2016-06-28,0.7386,627.0,47.85,,,48.58,,,96.245,1.1065,0.5,1.3344,1315.3,2.86,217.05,0.25304,0.56161,,,,133.59,8536.16,2736.88,20172.46,3138.13,1674.23,2766.1,805.24,1599.12,,4290.47,2.917,15323.14,2912.557,3136.4,17.843,2036.09,6.6845,6.6481,7.7591,102.75,1.4664,0.6132,2.2749,,24.73,18.75
2016-06-29,0.7451,640.0,49.88,,,50.61,,,95.769,1.1125,0.5,1.3429,1326.9,2.88,218.35,0.25125,0.56518,,,,134.09,8571.44,2768.7,20436.12,3171.67,1683.42,2768.82,821.82,1634.41,,4364.74,2.863,15566.83,2931.592,3151.39,18.362,2070.77,6.6545,6.6368,7.7594,102.83,1.5155,0.6368,2.3187,,22.35,16.64
2016-06-30,0.7451,660.0,48.33,1.9,6.7,49.68,1.0,50.0,96.143,1.1106,0.5,1.3311,1320.6,2.86,219.45,0.25518,0.56875,2.4,1.8,3.4,131.69,8712.89,2815.02,20794.37,3197.36,1688.84,2767.19,834.1,1653.23,52.2,4417.7,2.924,15575.92,2929.606,3153.92,18.582,2098.86,6.6712,6.648,7.7591,103.2,1.4697,0.5817,2.2847,4.9,21.72,15.63
2016-07-01,0.7498,677.0,48.99,,,50.35,,,95.649,1.1136,0.5,1.3267,1339.0,2.86,221.5,,,,,,131.63,,,,,1695.47,2778.15,839.25,1660.26,,4437.44,2.987,15682.48,2932.476,3154.2,19.544,2102.95,6.678,6.6599,7.7586,102.52,1.4441,0.5893,2.2253,,,14.77
2016-07-04,0.7538,688.0,,,,50.1,,,95.649,1.1154,0.5,1.3287,,2.83,,0.24946,0.56661,,,,131.79,8802.35,2848.48,21059.2,3205.69,,,843.42,1660.88,,,,15775.8,2988.604,3204.7,,,6.6746,6.6653,7.7587,102.56,1.4441,0.5893,2.2253,,21.23,
2016-07-05,0.7463,692.0,46.6,,,47.96,,,96.166,1.1076,0.5,1.3022,1358.7,2.85,218.15,0.24179,0.55857,,,,133.98,8643.31,2810.14,20750.72,3171.21,1698.51,2798.57,831.68,1645.54,,4410.75,2.764,15669.33,3006.392,3207.38,19.866,2088.55,6.6889,6.686,7.7587,101.74,1.375,0.5497,2.1545,,21.6,15.58
2016-07-06,0.752,694.0,47.43,,,48.8,,,96.053,1.11,0.5,1.2931,1367.1,2.86,215.15,0.24143,0.55429,,,,135.23,8503.14,2777.97,20495.29,3130.85,1700.01,2794.96,819.19,1640.74,,4444.7,2.786,15378.99,3017.293,3216.8,20.16,2099.73,6.6968,6.6886,7.7581,101.32,1.3682,0.5773,2.1375,,22.9,14.96
2016-07-07,0.7479,699.0,45.14,,,46.4,,,96.328,1.1063,0.5,1.2908,1362.1,2.84,212.25,0.24036,0.55357,,,,134.09,8600.99,2804.43,20706.92,3147.39,1704.66,2800.97,826.99,1643.93,,4459.58,2.777,15276.24,3016.847,3209.95,19.798,2097.9,6.7009,6.682,7.7583,100.77,1.385,0.5892,2.1348,,21.51,14.76
2016-07-08,0.7569,703.0,45.41,,,46.76,,,96.302,1.1051,0.5,1.2954,1358.4,2.82,211.85,0.24054,0.5525,,,,132.97,8534.79,2789.87,20564.17,3154.38,1712.28,2808.98,828.84,1662.32,,4528.36,2.801,15106.98,2988.094,3192.28,20.058,2129.9,6.7035,6.6908,7.7579,100.54,1.3579,0.605,2.0983,,21.81,13.2
2016-07-11,0.7532,704.0,44.76,,,46.25,,,96.571,1.1058,0.5,1.2998,1356.6,2.84,214.7,0.24214,0.54679,,,,131.02,8703.0,2830.7,20880.5,3166.86,1722.11,2804.0,846.73,1676.15,,4554.71,2.702,15708.82,2994.917,3203.33,20.264,2137.16,6.7053,6.696,7.758,102.8,1.4303,0.653,2.1394,,20.92,13.54
2016-07-12,0.7623,711.0,46.8,,,48.47,,,96.441,1.1061,0.5,1.3247,1335.3,2.85,221.1,0.24429,0.55357,,,,131.46,8855.31,2874.16,21224.74,3225.42,1732.33,2795.7,854.08,1690.69,,4577.61,2.734,16095.65,3049.381,3273.18,20.13,2152.14,6.6968,6.6885,7.758,104.69,1.51,0.6891,2.2237,,19.95,13.55
2016-07-13,0.7608,726.0,44.75,,,46.26,,,96.216,1.109,0.5,1.3147,1343.6,2.86,223.8,0.24339,0.555,,,,130.82,8909.06,2885.7,21322.37,3229.96,1731.8,2806.5,856.36,1694.38,,4565.77,2.737,16231.43,3060.689,3282.87,20.37,2152.43,6.6899,6.6887,7.7566,104.49,1.4743,0.6651,2.1721,,19.62,13.04
2016-07-14,0.7632,738.0,45.68,,,47.37,,,96.077,1.112,0.5,1.3343,1332.2,2.86,224.1,0.23946,0.55286,,,,129.13,9010.1,2910.85,21561.06,3263.09,1734.73,2795.94,865.93,1703.22,,4596.49,2.727,16385.89,3054.018,3276.76,20.281,2163.75,6.6924,6.6835,7.7536,105.35,1.5356,0.6732,2.2523,,19.24,12.82
2016-07-15,0.7578,745.0,45.95,,,47.61,,,96.58,1.1035,0.5,1.3192,1327.4,2.85,223.05,0.24232,0.55714,,,,128.86,9049.66,2922.96,21659.25,3260.59,1735.66,2785.76,867.84,1700.57,,4589.83,2.756,16497.85,3054.296,3276.28,20.125,2161.74,6.7104,6.6935,7.754,104.88,1.5509,0.6674,2.2655,,18.82,12.67
2016-07-18,0.7591,748.0,45.24,,,46.96,,,96.562,1.1075,0.5,1.3255,1329.3,2.84,223.4,0.24161,0.555,,,,128.07,9090.95,2936.61,21803.18,3274.02,1736.12,2787.69,870.13,1703.93,,4619.68,2.722,,3043.564,3262.02,20.044,2166.89,6.7107,6.7045,7.7544,106.16,1.5818,0.6897,2.2944,,19.48,12.44
2016-07-19,0.7504,746.0,44.65,,,46.66,,,97.063,1.1021,0.5,1.3111,1332.3,2.84,226.15,0.24161,0.55607,,,,128.91,8988.79,2920.99,21673.2,3270.48,1736.57,2792.57,868.12,1698.72,,4603.28,2.728,16723.31,3036.598,3248.23,19.975,2163.78,6.7105,6.6963,7.7557,106.12,1.5526,0.6898,2.2669,,19.33,11.97
2016-07-20,0.7478,736.0,44.94,,,47.17,,,97.201,1.1015,0.5,1.3208,1319.3,2.82,225.2,0.23982,0.55251,,,,127.92,9023.11,2945.46,21882.48,3311.76,1737.82,2789.58,870.76,1707.32,,4657.2,2.658,16681.89,3027.899,3237.61,19.582,2173.02,6.6785,6.6778,7.7559,106.89,1.5801,0.7101,2.2979,,18.89,11.77
